number,timestamp,value
1359,1614306440,149379
1360,1614306711,148401
1361,1614307342,149403
1362,1614307927,148650
1363,1614308858,147892
1364,1614310225,148725
1365,1614310789,147906
1366,1614310893,148707
1367,1614312046,149712
1368,1614312262,150656
1369,1614312457,151530
1370,1614313494,152550
1371,1614314120,151705
1372,1614314864,150854
1373,1614315506,150072
1374,1614315791,150934
1375,1614315940,150098
1376,1614316002,149285
1377,1614316536,148416
1378,1614316636,149197
1379,1614316781,148363
1380,1614316868,149214
1381,1614317615,148334
1382,1614317835,147340
1383,1614318345,146563
1384,1614318500,147470
1385,1614318608,146722
1386,1614318713,145738
1387,1614319400,146818
1388,1614319418,146065
1389,1614319560,146882
1390,1614320141,145866
1391,1614320219,146949
1392,1614320792,146137
1393,1614320917,145327
1394,1614321046,146121
1395,1614322150,146921
1396,1614322768,146172
1397,1614322917,146973
1398,1614323561,146184
1399,1614323751,145394
1400,1614323887,144636
1401,1614323973,142416
1402,1614324040,143136
1403,1614324102,142253
1404,1614324473,143135
1405,1614324741,143875
1406,1614324869,142674
1407,1614325025,141658
1408,1614325280,140908
1409,1614325452,141664
1410,1614325485,140750
1411,1614325712,141482
1412,1614325898,140737
1413,1614326231,141504
1414,1614326400,143186
1415,1614326661,144083
1416,1614326726,143336
1417,1614326916,144065
1418,1614327871,144820
1419,1614328083,145724
1420,1614328433,146476
1421,1614328666,145620
1422,1614330164,144642
1423,1614330480,145698
1424,1614330480,146438
1425,1614330523,147507
1426,1614331041,146686
1427,1614331331,145793
1428,1614331459,146608
1429,1614331786,145873
1430,1614332325,146940
1431,1614332602,146062
1432,1614332780,146892
1433,1614332890,147661
1434,1614333974,146901
1435,1614334262,147778
1436,1614334512,146953
1437,1614334967,147891
1438,1614336136,148714
1439,1614336597,147952
1440,1614337300,148705
1441,1614338088,147917
1442,1614338569,147128
1443,1614338704,146241
1444,1614339723,145429
1445,1614340004,146179
1446,1614340319,146951
1447,1614340515,147688
1448,1614340856,148517
1449,1614341844,149347
1450,1614343805,148525
1451,1614344736,147546
1452,1614344993,146633
1453,1614347358,147570
1454,1614347898,146775
1455,1614347961,146025
1456,1614348210,147041
1457,1614348338,147834
1458,1614348728,147001
1459,1614348939,147774
1460,1614348940,146895
1461,1614348978,147746
1462,1614349125,148502
1463,1614349422,149427
1464,1614349615,150275
1465,1614349930,151059
1466,1614350029,151857
1467,1614350665,152654
1468,1614351458,151882
1469,1614351752,151089
1470,1614352265,150155
1471,1614352543,150925
1472,1614353663,151768
1473,1614353751,152841
1474,1614353945,153618
1475,1614355667,154560
1476,1614355895,153784
1477,1614356665,154667
1478,1614357926,153854
1479,1614358697,154799
1480,1614358840,155714
1481,1614359706,154800
1482,1614360430,153939
1483,1614361229,153031
1484,1614361593,152007
1485,1614362458,152803
1486,1614363522,151878
1487,1614364914,152692
1488,1614365220,151909
1489,1614365897,150935
1490,1614366625,150126
1491,1614366934,151027
1492,1614368164,150236
1493,1614368419,149463
1494,1614369115,148691
1495,1614369413,147751
1496,1614370044,146776
1497,1614370169,147541
1498,1614370297,146530
1499,1614370907,145644
1500,1614371678,144873
1501,1614371791,145829
1502,1614372404,146561
1503,1614372698,145824
1504,1614373098,144841
1505,1614373384,145620
1506,1614373720,144710
1507,1614374113,145563
1508,1614374687,146372
1509,1614375109,145579
1510,1614375353,146484
1511,1614375588,145708
1512,1614376038,144920
1513,1614376545,144190
1514,1614376682,143331
1515,1614376964,142389
1516,1614377423,141412
1517,1614377767,142384
1518,1614378042,143249
1519,1614378862,142400
1520,1614379125,143144
1521,1614379293,144142
1522,1614379456,143378
1523,1614379538,144100
1524,1614379811,143376
1525,1614380157,142637
1526,1614380725,143399
1527,1614380947,144150
1528,1614381725,143392
1529,1614381912,144604
1530,1614383350,143838
1531,1614383734,144678
1532,1614384213,143877
1533,1614384261,144729
1534,1614384423,145482
1535,1614384604,146322
1536,1614384966,145571
1537,1614385612,146340
1538,1614386081,147272
1539,1614386329,148097
1540,1614387105,148929
1541,1614388108,149805
1542,1614388323,149054
1543,1614388949,148253
1544,1614389250,149125
1545,1614389986,149996
1546,1614390387,149187
1547,1614390887,149939
1548,1614391382,149034
1549,1614391806,149817
1550,1614393039,150587
1551,1614393197,151376
1552,1614393536,150588
1553,1614393888,149774
1554,1614394388,149020
1555,1614395399,149791
1556,1614395658,150694
1557,1614396285,149800
1558,1614396707,150633
1559,1614398358,149538
1560,1614398522,150287
1561,1614398801,149532
1562,1614399077,148760
1563,1614399572,149532
1564,1614399884,150402
1565,1614400541,149541
1566,1614400696,150305
1567,1614402136,149496
1568,1614402196,150250
1569,1614402340,151059
1570,1614403109,150268
1571,1614403369,149503
1572,1614405050,150281
1573,1614407666,151035
1574,1614408033,152079
1575,1614408279,152841
1576,1614408782,151954
1577,1614409055,151143
1578,1614409314,150125
1579,1614409535,149286
1580,1614409582,148415
1581,1614410232,149189
1582,1614411840,148440
1583,1614412190,149219
1584,1614413913,148378
1585,1614414065,147423
1586,1614414426,146342
1587,1614414586,147142
1588,1614414693,146192
1589,1614414786,147056
1590,1614416663,146190
1591,1614417489,146935
1592,1614418592,146199
1593,1614419686,146939
1594,1614420286,147710
1595,1614420773,146969
1596,1614423147,147743
1597,1614423440,146895
1598,1614424894,147662
1599,1614425578,148473
1600,1614426213,147690
1601,1614426797,146788
1602,1614427580,147599
1603,1614428457,146750
1604,1614428663,145980
1605,1614429097,146711
1606,1614429149,146938
1607,1614429281,147803
1608,1614429356,148923
1609,1614432229,148154
1610,1614432599,149005
1611,1614432775,148254
1612,1614433569,149235
1613,1614434077,148471
1614,1614436398,147638
1615,1614436511,146834
1616,1614439003,147782
1617,1614439485,148544
1618,1614439651,147716
1619,1614439844,146617
1620,1614440084,145869
1621,1614440237,145101
1622,1614440879,145895
1623,1614441654,145112
1624,1614441811,146120
1625,1614442672,146943
1626,1614446319,147699
1627,1614448348,148441
1628,1614449096,149230
1629,1614452933,150000
1630,1614453024,150760
1631,1614453706,149999
1632,1614455611,150881
1633,1614456027,151748
1634,1614456368,150922
1635,1614457162,151726
1636,1614458496,150884
1637,1614458986,151685
1638,1614459302,150830
1639,1614459718,151685
1640,1614460964,150853
1641,1614461309,151617
1642,1614462111,150747
1643,1614462436,149880
1644,1614462856,150667
1645,1614464038,149904
1646,1614464214,149081
1647,1614466294,148277
1648,1614466677,147503
1649,1614466757,146700
1650,1614466933,145766
1651,1614467231,144975
1652,1614467412,145805
1653,1614467605,144871
1654,1614467900,144073
1655,1614468093,144806
1656,1614468178,144041
1657,1614468329,143257
1658,1614468761,144043
1659,1614468930,144978
1660,1614469570,145779
1661,1614469869,146590
1662,1614470149,145848
1663,1614470488,144977
1664,1614470846,145962
1665,1614471113,145193
1666,1614471337,146102
1667,1614472226,145277
1668,1614473550,146078
1669,1614474087,145244
1670,1614474583,145999
1671,1614475711,146747
1672,1614476298,145934
1673,1614478466,145199
1674,1614478857,144415
1675,1614480017,143308
1676,1614480147,144055
1677,1614480291,143290
1678,1614480683,144147
1679,1614480916,143286
1680,1614481075,142421
1681,1614481658,141681
1682,1614481828,140796
1683,1614481931,141607
1684,1614482174,142410
1685,1614482505,141473
1686,1614483305,140593
1687,1614483596,139704
1688,1614483659,138839
1689,1614483895,138122
1690,1614483944,139067
1691,1614484172,139871
1692,1614484370,139074
1693,1614484383,138332
1694,1614484490,137208
1695,1614484535,137913
1696,1614484646,137103
1697,1614484899,138170
1698,1614485001,137204
1699,1614485366,137920
1700,1614485554,138798
1701,1614486485,138060
1702,1614486727,138769
1703,1614486849,139510
1704,1614487537,138796
1705,1614488148,137915
1706,1614488322,137210
1707,1614488560,136081
1708,1614488625,137639
1709,1614488977,138444
1710,1614489148,137538
1711,1614489428,138326
1712,1614489435,139246
1713,1614489738,138503
1714,1614489863,137725
1715,1614489998,138414
1716,1614490241,137617
1717,1614490344,138348
1718,1614490934,137637
1719,1614491125,136674
1720,1614491494,135856
1721,1614492190,135000
1722,1614492322,133892
1723,1614492432,132894
1724,1614492496,132113
1725,1614492498,133999
1726,1614492524,133285
1727,1614492615,132500
1728,1614492857,131778
1729,1614492877,132680
1730,1614493055,133552
1731,1614493151,134385
1732,1614493542,135095
1733,1614493927,136034
1734,1614494285,135198
1735,1614494474,134516
1736,1614494729,135505
1737,1614494871,134746
1738,1614495116,134003
1739,1614495197,134788
1740,1614495265,133953
1741,1614495507,133268
1742,1614495961,132362
1743,1614496260,133082
1744,1614496435,134093
1745,1614496774,134798
1746,1614497755,134087
1747,1614498158,133300
1748,1614498445,134060
1749,1614498550,134751
1750,1614498780,134006
1751,1614499088,134820
1752,1614499465,135650
1753,1614500785,136345
1754,1614501104,137251
1755,1614501161,136514
1756,1614502056,135737
1757,1614502958,136490
1758,1614503105,137328
1759,1614504406,136519
1760,1614505719,137451
1761,1614505943,136660
1762,1614506584,135879
1763,1614507274,136580
1764,1614507958,137369
1765,1614508956,136646
1766,1614510300,135860
1767,1614510454,136656
1768,1614510521,137356
1769,1614511372,138249
1770,1614511929,137433
1771,1614514721,136470
1772,1614514982,135655
1773,1614515384,136371
1774,1614515458,135612
1775,1614515904,134831
1776,1614515980,135557
1777,1614517300,136260
1778,1614517456,135480
1779,1614518066,136224
1780,1614518627,135422
1781,1614520763,134599
1782,1614520784,133600
1783,1614521425,132904
1784,1614521514,132007
1785,1614521617,132786
1786,1614521730,131892
1787,1614521759,132624
1788,1614521770,133295
1789,1614522281,132329
1790,1614522411,133313
1791,1614522734,134039
1792,1614522926,134774
1793,1614524358,135613
1794,1614524580,134790
1795,1614525330,134078
1796,1614525461,133360
1797,1614525838,132646
1798,1614526204,131976
1799,1614526385,131306
1800,1614526614,131976
1801,1614526694,131258
1802,1614526854,130457
1803,1614527465,129358
1804,1614527475,130005
1805,1614527598,130864
1806,1614527878,131601
1807,1614528115,130921
1808,1614528170,131707
1809,1614528210,132434
1810,1614528243,133319
1811,1614528338,134101
1812,1614528912,133323
1813,1614528979,134068
1814,1614529106,134820
1815,1614529643,133916
1816,1614529889,134630
1817,1614530186,135455
1818,1614530289,136230
1819,1614530790,135538
1820,1614531351,134809
1821,1614531978,134115
1822,1614532380,134827
1823,1614532665,135527
1824,1614533332,134804
1825,1614533910,134101
1826,1614534288,134780
1827,1614534770,134091
1828,1614534881,133414
1829,1614535215,132738
1830,1614535418,133450
1831,1614535765,134207
1832,1614537232,134885
1833,1614537512,134182
1834,1614537961,134975
1835,1614538531,135810
1836,1614538604,135000
1837,1614538899,135706
1838,1614539964,134900
1839,1614540827,135647
1840,1614541374,136364
1841,1614541617,137086
1842,1614541738,137823
1843,1614541938,138526
1844,1614542198,139388
1845,1614542336,138629
1846,1614542457,139500
1847,1614543608,138650
1848,1614543687,139441
1849,1614543815,138741
1850,1614545170,139569
1851,1614545646,140328
1852,1614545816,141139
1853,1614546408,142000
1854,1614546626,141244
1855,1614547024,140061
1856,1614547404,140800
1857,1614548200,141532
1858,1614548528,142277
1859,1614548796,141543
1860,1614551587,140816
1861,1614551684,139715
1862,1614551917,140500
1863,1614552220,141269
1864,1614552623,141999
1865,1614553289,142798
1866,1614553356,143761
1867,1614554978,142999
1868,1614555584,142236
1869,1614555939,141346
1870,1614556987,142338
1871,1614557035,141509
1872,1614557715,142400
1873,1614557829,143320
1874,1614557880,144190
1875,1614558849,144925
1876,1614559224,144193
1877,1614560741,143460
1878,1614561647,142742
1879,1614562250,143456
1880,1614562291,144211
1881,1614562696,143449
1882,1614564050,144199
1883,1614565607,144981
1884,1614566921,144200
1885,1614567974,143452
1886,1614568708,144176
1887,1614570470,143447
1888,1614571454,144207
1889,1614572356,143430
1890,1614572488,142630
1891,1614573802,143386
1892,1614574214,144318
1893,1614576569,143551
1894,1614576908,144270
1895,1614577553,143474
1896,1614579544,144221
1897,1614580330,143495
1898,1614580650,142762
1899,1614585365,143538
1900,1614585719,144284
1901,1614587028,145085
1902,1614587155,145834
1903,1614587254,146079
1904,1614587639,146867
1905,1614588368,146120
1906,1614589286,146884
1907,1614589572,147622
1908,1614589784,148453
1909,1614589871,149248
1910,1614590362,150067
1911,1614590571,149197
1912,1614590732,149965
1913,1614591747,150774
1914,1614592306,149910
1915,1614592942,150808
1916,1614593056,149918
1917,1614593509,150832
1918,1614593637,151809
1919,1614594437,150928
1920,1614595239,151739
1921,1614595437,152500
1922,1614596765,152385
1923,1614598359,151520
1924,1614598723,152287
1925,1614600037,153137
1926,1614600525,152340
1927,1614601500,151543
1928,1614602648,152470
1929,1614603009,153408
1930,1614607174,152632
1931,1614607330,151688
1932,1614607568,152548
1933,1614609172,153350
1934,1614610332,152530
1935,1614610969,153336
1936,1614611785,154270
1937,1614612563,155249
1938,1614613866,154355
1939,1614614389,155193
1940,1614614600,156164
1941,1614614670,155260
1942,1614614984,154295
1943,1614615741,155181
1944,1614616336,154366
1945,1614617021,153386
1946,1614617800,154361
1947,1614618753,153505
1948,1614620827,152672
1949,1614621409,151863
1950,1614621706,152641
1951,1614622744,151825
1952,1614624445,152635
1953,1614626431,151777
1954,1614627638,151018
1955,1614628235,152036
1956,1614628776,151208
1957,1614628910,152029
1958,1614630569,151128
1959,1614632366,151924
1960,1614635284,152782
1961,1614635551,153559
1962,1614635682,154399
1963,1614636417,153591
1964,1614637848,154385
1965,1614638479,155248
1966,1614641109,156054
1967,1614641736,155236
1968,1614642406,156100
1969,1614642784,156930
1970,1614643592,157731
1971,1614644018,158533
1972,1614644382,159382
1973,1614644984,160209
1974,1614645213,159350
1975,1614645231,158390
1976,1614646086,157515
1977,1614646154,156727
1978,1614646919,155924
1979,1614647073,155126
1980,1614647271,156000
1981,1614647721,155162
1982,1614647851,154288
1983,1614648162,155274
1984,1614648650,154416
1985,1614648850,155404
1986,1614649364,156197
1987,1614650633,155156
1988,1614650945,156184
1989,1614651238,157061
1990,1614651814,156164
1991,1614652075,157081
1992,1614652420,158126
1993,1614653800,157245
1994,1614654081,156310
1995,1614654556,157099
1996,1614655144,156299
1997,1614655543,155473
1998,1614657785,156291
1999,1614658673,155483
2000,1614659848,156267
2001,1614660456,157069
2002,1614662005,157944
2003,1614662757,157072
2004,1614664254,156266
2005,1614664877,155467
2006,1614665210,154647
2007,1614665882,153536
2008,1614666162,154316
2009,1614666655,155159
2010,1614666923,154252
2011,1614667326,155103
2012,1614667867,154299
2013,1614669294,153379
2014,1614669782,154219
2015,1614672998,155146
2016,1614673756,156086
2017,1614676014,156949
2018,1614679031,156117
2019,1614681121,156959
2020,1614682075,156086
2021,1614682707,155257
2022,1614684629,156345
2023,1614686686,157248
2024,1614687025,156436
2025,1614688312,155635
2026,1614690111,156432
2027,1614691758,157279
2028,1614692826,156470
2029,1614693077,157254
2030,1614694190,158106
2031,1614694940,158966
2032,1614696005,158130
2033,1614696580,157106
2034,1614698041,156259
2035,1614698586,155228
2036,1614701044,154239
2037,1614701622,155078
2038,1614702576,155858
2039,1614702996,154937
2040,1614703149,154091
2041,1614703365,153220
2042,1614703374,152273
2043,1614703517,151472
2044,1614703586,152235
2045,1614703799,151410
2046,1614704203,150266
2047,1614704298,149348
2048,1614704473,148532
2049,1614704583,149579
2050,1614704726,150398
2051,1614704979,149578
2052,1614705102,148707
2053,1614705186,149749
2054,1614705398,150719
2055,1614705703,149885
2056,1614706022,150661
2057,1614708883,151525
2058,1614709168,150677
2059,1614710474,149900
2060,1614711988,149033
2061,1614712063,148283
2062,1614712138,147464
2063,1614712670,148238
2064,1614713508,149153
2065,1614715170,148249
2066,1614715218,147187
2067,1614715463,146327
2068,1614715672,147100
2069,1614716138,146351
2070,1614716304,147110
2071,1614716638,146200
2072,1614716789,147097
2073,1614716849,146351
2074,1614717029,147320
2075,1614717338,146559
2076,1614718094,145794
2077,1614718366,146783
2078,1614719914,147595
2079,1614720445,146738
2080,1614720814,145990
2081,1614721379,146829
2082,1614721511,146018
2083,1614721628,146757
2084,1614723168,147498
2085,1614723874,148274
2086,1614724111,147519
2087,1614724928,148473
2088,1614726653,149303
2089,1614727732,148461
2090,1614728453,149217
2091,1614728802,148432
2092,1614730022,147656
2093,1614730395,148466
2094,1614730543,149308
2095,1614730920,150092
2096,1614733846,150846
2097,1614734715,151645
2098,1614735129,150859
2099,1614736514,151625
2100,1614736806,152453
2101,1614737186,151684
2102,1614737694,152569
2103,1614737809,151580
2104,1614739425,152388
2105,1614739819,151571
2106,1614740555,152372
2107,1614741760,151599
2108,1614744025,152407
2109,1614744232,153172
2110,1614744500,153971
2111,1614744895,154790
2112,1614745582,154010
2113,1614748298,154835
2114,1614750298,154006
2115,1614751235,154898
2116,1614751595,155690
2117,1614754618,156474
2118,1614757304,157378
2119,1614758340,156489
2120,1614758502,157422
2121,1614759491,158255
2122,1614759786,159296
2123,1614761254,158389
2124,1614761765,159263
2125,1614763483,160247
2126,1614763670,161100
2127,1614763985,160277
2128,1614765617,161106
2129,1614766791,160217
2130,1614766885,159334
2131,1614767389,160299
2132,1614767528,161115
2133,1614768216,160301
2134,1614771539,159485
2135,1614772571,160315
2136,1614774811,161422
2137,1614775002,162542
2138,1614775105,163397
2139,1614775223,164216
2140,1614775660,165223
2141,1614775912,164352
2142,1614776930,163443
2143,1614777211,162490
2144,1614778489,161505
2145,1614778930,160300
2146,1614779319,161238
2147,1614780156,160390
2148,1614780552,159569
2149,1614780949,158537
2150,1614781606,159443
2151,1614781930,160368
2152,1614782282,159471
2153,1614783934,160315
2154,1614784275,159500
2155,1614786694,158700
2156,1614787091,159570
2157,1614787265,160679
2158,1614787590,161675
2159,1614787870,160807
2160,1614789032,161634
2161,1614789455,160744
2162,1614790357,161617
2163,1614791212,162540
2164,1614792178,163399
2165,1614792711,162506
2166,1614792795,161446
2167,1614793677,162289
2168,1614794724,163163
2169,1614796228,162343
2170,1614797256,161499
2171,1614798561,160501
2172,1614798767,159643
2173,1614799158,158780
2174,1614799626,159620
2175,1614800742,160471
2176,1614801034,161422
2177,1614801389,160590
2178,1614803131,159779
2179,1614804593,158783
2180,1614804647,157931
2181,1614805812,157121
2182,1614806481,158064
2183,1614807052,158928
2184,1614807984,159785
2185,1614808891,158424
2186,1614809138,159243
2187,1614809565,160108
2188,1614810104,159223
2189,1614812064,158363
2190,1614813353,159166
2191,1614814722,158297
2192,1614815718,157491
2193,1614816078,156570
2194,1614816451,155694
2195,1614816817,156680
2196,1614816998,157578
2197,1614818084,158597
2198,1614819116,159494
2199,1614819970,158696
2200,1614820218,159540
2201,1614820429,160480
2202,1614821714,161508
2203,1614823710,162355
2204,1614824545,161522
2205,1614825495,160714
2206,1614826747,159883
2207,1614828000,158963
2208,1614828290,158046
2209,1614828771,157143
2210,1614829318,156212
2211,1614829549,157218
2212,1614829713,156301
2213,1614829875,155459
2214,1614830915,156250
2215,1614831324,155417
2216,1614831379,156199
2217,1614831785,155355
2218,1614832090,156180
2219,1614832535,155378
2220,1614833090,154544
2221,1614833283,153741
2222,1614833511,154544
2223,1614833883,153555
2224,1614834055,154336
2225,1614836010,155266
2226,1614836813,156079
2227,1614838950,155145
2228,1614839054,155924
2229,1614840389,154980
2230,1614841340,155787
2231,1614842331,156597
2232,1614842618,155807
2233,1614844958,157157
2234,1614845046,158104
2235,1614847786,157200
2236,1614849300,156350
2237,1614849475,155551
2238,1614849527,154687
2239,1614849896,153672
2240,1614850397,154479
2241,1614851330,153581
2242,1614851633,154395
2243,1614852277,156100
2244,1614852622,155147
2245,1614852814,154292
2246,1614853263,155182
2247,1614853793,154345
2248,1614853896,155222
2249,1614855504,155999
2250,1614857193,155123
2251,1614857858,155903
2252,1614859303,156905
2253,1614859441,156056
2254,1614860305,157056
2255,1614861154,156242
2256,1614863044,155165
2257,1614863811,156078
2258,1614864168,155179
2259,1614864444,156043
2260,1614865621,156866
2261,1614866806,156058
2262,1614867204,156845
2263,1614867395,157864
2264,1614868522,159093
2265,1614868542,160081
2266,1614868894,159008
2267,1614869343,158159
2268,1614869428,157357
2269,1614870130,156527
2270,1614870167,157380
2271,1614870272,156571
2272,1614871141,155730
2273,1614872136,156565
2274,1614872814,157519
2275,1614873785,158433
2276,1614874160,157412
2277,1614874859,158240
2278,1614875423,159086
2279,1614877930,158000
2280,1614878271,158857
2281,1614878441,159792
2282,1614878496,158969
2283,1614878868,158172
2284,1614879168,157301
2285,1614879597,158102
2286,1614879977,157167
2287,1614880506,156191
2288,1614881186,155392
2289,1614881518,154593
2290,1614883407,153795
2291,1614883572,152954
2292,1614883694,152100
2293,1614883961,151163
2294,1614884723,152267
2295,1614885146,153126
2296,1614886279,152299
2297,1614886754,153295
2298,1614888058,152410
2299,1614888577,151367
2300,1614889044,152352
2301,1614889440,151406
2302,1614889731,152293
2303,1614890668,153057
2304,1614894215,152232
2305,1614894916,151319
2306,1614895360,152101
2307,1614895607,151246
2308,1614895650,152075
2309,1614897332,152997
2310,1614899988,153798
2311,1614902575,152909
2312,1614902674,152051
2313,1614902993,151227
2314,1614903319,150355
2315,1614903770,149503
2316,1614904616,148544
2317,1614905416,147655
2318,1614906425,146848
2319,1614909689,145992
2320,1614909921,145248
2321,1614910493,146057
2322,1614910678,146981
2323,1614912907,147724
2324,1614918035,146964
2325,1614918384,147787
2326,1614919023,148568
2327,1614920070,147815
2328,1614920300,147046
2329,1614920498,146284
2330,1614920647,147071
2331,1614920978,147851
2332,1614921420,147057
2333,1614924364,147795
2334,1614927999,148616
2335,1614928631,147841
2336,1614929930,147068
2337,1614931143,147961
2338,1614931271,147216
2339,1614931915,146448
2340,1614932231,145713
2341,1614933019,144907
2342,1614933994,145875
2343,1614936148,146653
2344,1614938560,147472
2345,1614939803,146729
2346,1614941836,147491
2347,1614945730,148420
2348,1614946418,147556
2349,1614946936,146759
2350,1614947939,147532
2351,1614948212,148619
2352,1614948575,147796
2353,1614948980,148537
2354,1614950817,149314
2355,1614951166,148447
2356,1614951335,147634
2357,1614951899,148709
2358,1614952982,149514
2359,1614953750,150300
2360,1614954478,151169
2361,1614954970,150400
2362,1614955887,149575
2363,1614956051,148799
2364,1614956413,149592
2365,1614956852,150468
2366,1614957185,149650
2367,1614957514,150434
2368,1614957662,149624
2369,1614958595,148815
2370,1614960006,147622
2371,1614961394,146799
2372,1614961533,145947
2373,1614961842,144882
2374,1614961861,145752
2375,1614962241,146565
2376,1614962706,147592
2377,1614963037,146840
2378,1614963514,147859
2379,1614963882,148797
2380,1614964039,148041
2381,1614964556,148858
2382,1614965116,149733
2383,1614966428,150592
2384,1614967259,151520
2385,1614967354,150749
2386,1614968046,151730
2387,1614968428,152519
2388,1614969154,151638
2389,1614969646,152429
2390,1614970611,151611
2391,1614972175,152381
2392,1614972366,153600
2393,1614972753,152817
2394,1614974142,153676
2395,1614975002,152807
2396,1614976238,153611
2397,1614977337,152627
2398,1614978014,153473
2399,1614978226,154268
2400,1614979035,153426
2401,1614981770,154256
2402,1614983532,153396
2403,1614984052,154214
2404,1614985616,153413
2405,1614985722,153057
2406,1614989042,153863
2407,1614990444,154672
2408,1614991755,153848
2409,1614994498,153032
2410,1614995198,153809
2411,1615001527,152941
2412,1615004561,152048
2413,1615005697,152878
2414,1615008700,153700
2415,1615008759,154490
2416,1615008878,155313
2417,1615009129,156138
2418,1615010255,156940
2419,1615010437,157789
2420,1615010637,158624
2421,1615011648,157751
2422,1615015215,158570
2423,1615017778,159410
2424,1615019522,158584
2425,1615020193,157658
2426,1615023760,156857
2427,1615030639,156071
2428,1615032305,155182
2429,1615032863,154400
2430,1615034399,155199
2431,1615035232,154390
2432,1615035457,153523
2433,1615035860,154324
2434,1615036139,153489
2435,1615036567,152526
2436,1615037199,151554
2437,1615037470,152447
2438,1615038865,153233
2439,1615039681,154070
2440,1615043533,154943
2441,1615043815,154054
2442,1615044981,154849
2443,1615045413,155667
2444,1615046069,154880
2445,1615046606,155812
2446,1615046924,156600
2447,1615047304,157469
2448,1615047386,158277
2449,1615048742,157479
2450,1615050106,158619
2451,1615051531,159445
2452,1615051957,160320
2453,1615052821,159460
2454,1615053603,160285
2455,1615053958,161331
2456,1615059173,162301
2457,1615060947,163140
2458,1615061697,163968
2459,1615062661,164801
2460,1615063537,163927
2461,1615064238,164925
2462,1615064467,165900
2463,1615064647,166740
2464,1615065012,165696
2465,1615065321,164818
2466,1615065569,163790
2467,1615065838,164641
2468,1615068939,163788
2469,1615069399,164727
2470,1615069872,165740
2471,1615070087,166679
2472,1615072333,165701
2473,1615074210,166547
2474,1615074602,165686
2475,1615075123,164683
2476,1615075270,165563
2477,1615075359,166438
2478,1615075914,167302
2479,1615076357,168153
2480,1615077548,167272
2481,1615077809,166429
2482,1615078813,167300
2483,1615079819,166416
2484,1615081204,167274
2485,1615081723,166322
2486,1615081938,165409
2487,1615082325,164202
2488,1615083121,165083
2489,1615083484,166022
2490,1615086804,165186
2491,1615089361,164255
2492,1615089605,165124
2493,1615091038,165966
2494,1615091095,165056
2495,1615091734,165968
2496,1615093344,165126
2497,1615095517,166271
2498,1615097209,165399
2499,1615098905,166246
2500,1615102161,167295
2501,1615102242,168172
2502,1615102539,167322
2503,1615103812,168160
2504,1615104423,169070
2505,1615104883,168152
2506,1615106898,167254
2507,1615108974,168159
2508,1615109671,167287
2509,1615109902,168350
2510,1615113560,167469
2511,1615115093,166606
2512,1615116479,167498
2513,1615119631,166601
2514,1615123151,165762
2515,1615124700,166663
2516,1615125771,165653
2517,1615125932,166800
2518,1615126132,167655
2519,1615126364,166810
2520,1615126544,165914
2521,1615126834,164956
2522,1615127055,163975
2523,1615127174,163038
2524,1615127198,163857
2525,1615127597,164764
2526,1615129643,163857
2527,1615129816,164709
2528,1615131686,163700
2529,1615132237,164577
2530,1615132874,165634
2531,1615133355,166523
2532,1615135554,167365
2533,1615136602,166453
2534,1615138553,167300
2535,1615141667,166422
2536,1615143506,165570
2537,1615143776,164711
2538,1615145476,165639
2539,1615147441,164528
2540,1615147795,163675
2541,1615149328,164683
2542,1615152048,165677
2543,1615153243,166545
2544,1615156033,167398
2545,1615156656,168273
2546,1615158658,169233
2547,1615159576,170215
2548,1615159672,171084
2549,1615160067,171941
2550,1615160446,172839
2551,1615161778,173704
2552,1615163643,174769
2553,1615164511,173810
2554,1615165577,174760
2555,1615166931,173808
2556,1615169166,172808
2557,1615170509,171834
2558,1615172809,172732
2559,1615173157,171798
2560,1615174010,172665
2561,1615174255,171702
2562,1615178794,172690
2563,1615179700,173646
2564,1615180104,174745
2565,1615180486,173625
2566,1615181654,174582
2567,1615184644,173376
2568,1615185860,172313
2569,1615187532,171201
2570,1615187800,170190
2571,1615187993,169197
2572,1615188456,170050
2573,1615189118,169002
2574,1615191192,168098
2575,1615191341,167010
2576,1615191645,167882
2577,1615194055,168771
2578,1615195048,167799
2579,1615196672,168870
2580,1615198684,169880
2581,1615199415,170885
2582,1615199861,171897
2583,1615200630,171009
2584,1615203358,171899
2585,1615205784,172829
2586,1615206328,171952
2587,1615207642,170996
2588,1615208673,171868
2589,1615209713,172886
2590,1615214167,171831
2591,1615214478,172778
2592,1615214592,173699
2593,1615214804,174699
2594,1615214988,173589
2595,1615215816,172442
2596,1615216114,173318
2597,1615216454,174344
2598,1615219678,173228
2599,1615221900,172349
2600,1615223373,173352
2601,1615224130,172477
2602,1615224360,173370
2603,1615227524,174280
2604,1615230832,175221
2605,1615231033,176401
2606,1615232014,177330
2607,1615238046,178309
2608,1615241358,179311
2609,1615242301,178101
2610,1615242490,177167
2611,1615242788,178142
2612,1615244506,179067
2613,1615245277,179967
2614,1615245483,180897
2615,1615246328,181854
2616,1615246944,182894
2617,1615247776,183828
2618,1615248519,182734
2619,1615249243,181596
2620,1615251803,182575
2621,1615252874,183634
2622,1615253587,184557
2623,1615253823,185500
2624,1615254329,184468
2625,1615255853,183538
2626,1615257011,184518
2627,1615257173,183576
2628,1615258816,184554
2629,1615259008,185491
